Year,country,Origin,value
1995,Italy,Burkina Faso,2
1995,Italy,Bangladesh,5
1995,Italy,Bulgaria,39
1995,Italy,Bosnia and Herzegovina,8276
1995,Italy,Chile,35
1995,Italy,China,15
1995,Italy,Côte d'Ivoire,3
1995,Italy,Cameroon,3
1995,Italy,Dem. Rep. of the Congo,61
1995,Italy,Colombia,4
1995,Italy,Cuba,18
1995,Italy,Czech Rep.,45
1995,Italy,Algeria,4
1995,Italy,Egypt,7
1995,Italy,Ethiopia,542
1995,Italy,Georgia,2
1995,Italy,Ghana,14
1995,Italy,Guinea,1
1995,Italy,Guinea-Bissau,2
1995,Italy,Croatia,10099
1995,Italy,Hungary,14
1995,Italy,India,2
1995,Italy,Iran (Islamic Rep. of),1301
1995,Italy,Iraq,508
1995,Italy,Israel,1
1995,Italy,Jordan,4
1995,Italy,Cambodia,21
1995,Italy,Lebanon,68
1995,Italy,Liberia,10
1995,Italy,Libya,48
1995,Italy,Sri Lanka,126
1995,Italy,Morocco,6
1995,Italy,The former Yugoslav Republic of Macedonia,12360
1995,Italy,Myanmar,4
1995,Italy,Mauritania,1
1995,Italy,Nigeria,9
1995,Italy,Pakistan,22
1995,Italy,Peru,5
1995,Italy,Poland,312
1995,Italy,Palestinian,19
1995,Italy,Romania,447
1995,Italy,Russian Federation,16
1995,Italy,Rwanda,70
1995,Italy,Sudan,150
1995,Italy,Senegal,6
1995,Italy,Sierra Leone,1
1995,Italy,El Salvador,3
1995,Italy,Somalia,10000
1995,Italy,Serbia and Kosovo (S/RES/1244 (1999)),27873
1995,Italy,Syrian Arab Rep.,41
1995,Italy,Chad,1
1995,Italy,Tunisia,2
1995,Italy,Turkey,52
1995,Italy,Uganda,8
1995,Italy,Ukraine,2
1995,Italy,Uruguay,3
1995,Italy,Viet Nam,202
1995,Italy,Stateless,5
1995,Italy,South Africa,3
1995,Jamaica,Cuba,12
1995,Jamaica,Haiti,9
1995,Jamaica,Liberia,1
1995,Jamaica,Sri Lanka,1
1995,Jordan,Armenia,9
1995,Jordan,Bosnia and Herzegovina,249
1995,Jordan,Egypt,5
1995,Jordan,Iraq,415
1995,Jordan,Russian Federation,6
1995,Jordan,Sudan,4
1995,Jordan,Somalia,9
1995,Jordan,Stateless,1
1995,Japan,China,1
1995,Japan,Iran (Islamic Rep. of),1
1995,Japan,Liberia,1
1995,Japan,Viet Nam,5432
1995,Kazakhstan,Afghanistan,3500
1995,Kazakhstan,Russian Federation,6000
1995,Kazakhstan,Tajikistan,6000
1995,Kenya,Burundi,114
1995,Kenya,Dem. Rep. of the Congo,306
1995,Kenya,Ethiopia,8535
1995,Kenya,Mozambique,499
1995,Kenya,Rwanda,5861
1995,Kenya,Sudan,41215
1995,Kenya,Somalia,172164
1995,Kenya,Uganda,5907
1995,Kenya,South Africa,39
1995,Kyrgyzstan,Russian Federation,96
1995,Kyrgyzstan,Tajikistan,13311
1995,Cambodia,Iran (Islamic Rep. of),1
1995,Cambodia,Iraq,6
1995,Cambodia,Dem. People's Rep. of Korea,2
1995,Cambodia,Viet Nam,6
1995,Rep. of Korea,Iran (Islamic Rep. of),4
1995,Rep. of Korea,Liberia,1
1995,Kuwait,Afghanistan,22
1995,Kuwait,Iraq,1723
1995,Kuwait,Palestinian,1485
1995,Kuwait,Somalia,68
1995,Lebanon,Afghanistan,550
1995,Lebanon,Iraq,981
1995,Lebanon,Sudan,167
1995,Lebanon,Somalia,109
1995,Liberia,Ethiopia,4
1995,Liberia,Ghana,6
1995,Liberia,Equatorial Guinea,4
1995,Liberia,Iraq,3
1995,Liberia,Lebanon,13
1995,Liberia,Mozambique,6
1995,Liberia,Palestinian,6
1995,Liberia,Sudan,16
1995,Liberia,Sierra Leone,120002
1995,Liberia,Uganda,2
1995,Liberia,South Africa,11
1995,Liberia,Zimbabwe,7
1995,Libya,Bosnia and Herzegovina,16
1995,Libya,Eritrea,395
1995,Libya,Ethiopia,142
1995,Libya,Iraq,106
1995,Libya,Palestinian,25
1995,Libya,Sudan,341
1995,Libya,Somalia,2829
1995,Libya,Syrian Arab Rep.,57
1995,Sri Lanka,Afghanistan,7
1995,Sri Lanka,Bosnia and Herzegovina,1
1995,Sri Lanka,Pakistan,1
1995,Sri Lanka,Russian Federation,1
1995,Sri Lanka,Rwanda,1
1995,Sri Lanka,Sudan,1
1995,Sri Lanka,Somalia,3
1995,Sri Lanka,Uganda,1
1995,"China, Macao SAR",Viet Nam,8
1995,Morocco,Angola,1
1995,Morocco,Armenia,1
1995,Morocco,Bulgaria,1
1995,Morocco,Bosnia and Herzegovina,2
1995,Morocco,Brazil,1
1995,Morocco,Algeria,3
1995,Morocco,Ethiopia,1
1995,Morocco,Iraq,7
1995,Morocco,Liberia,15
1995,Morocco,Libya,2
1995,Morocco,Mauritania,1
1995,Morocco,Martinique,1
1995,Morocco,Poland,1
1995,Morocco,Palestinian,1
1995,Morocco,Russian Federation,1
1995,Morocco,Rwanda,1
1995,Morocco,Sudan,5
1995,Morocco,Sierra Leone,2
1995,Morocco,Somalia,6
1995,Morocco,Syrian Arab Rep.,1
1995,Morocco,Chad,1
1995,Mexico,Colombia,88
1995,Mexico,Guatemala,35583
1995,Mexico,Honduras,104
1995,Mexico,Nicaragua,185
1995,Mexico,Peru,65
1995,Mexico,El Salvador,2432
1995,The former Yugoslav Republic of Macedonia,Bosnia and Herzegovina,9048
1995,Mali,Burundi,13
1995,Mali,Cameroon,14
1995,Mali,Liberia,218
1995,Mali,Mauritania,16997
1995,Mali,Nigeria,42
1995,Mali,Rwanda,22
1995,Mali,Sierra Leone,531
1995,Mali,Chad,17
1995,Mali,Togo,24
1995,Malta,Burundi,2
1995,Malta,Algeria,22
1995,Malta,Egypt,1
1995,Malta,Iraq,157
1995,Malta,Lebanon,1
1995,Malta,Liberia,2
1995,Malta,Sri Lanka,5
1995,Malta,Palestinian,26
1995,Malta,Sudan,52
1995,Malta,Somalia,37
1995,Malta,Serbia and Kosovo (S/RES/1244 (1999)),106
1995,Malta,Syrian Arab Rep.,4
1995,Malta,Tunisia,1
1995,Mozambique,Angola,6
1995,Mozambique,Burundi,42
1995,Mozambique,Dem. Rep. of the Congo,21
1995,Mozambique,Rwanda,32
1995,Mozambique,Sudan,3
1995,Mozambique,Somalia,24
1995,Mauritania,Libya,5
1995,Mauritania,Mali,34387
1995,Mauritania,Rwanda,2
1995,Malawi,Angola,11
1995,Malawi,Burundi,90
1995,Malawi,Dem. Rep. of the Congo,302
1995,Malawi,Ethiopia,8
1995,Malawi,Liberia,1
1995,Malawi,Rwanda,258
1995,Malawi,Sudan,1
1995,Malawi,Somalia,332
1995,Malawi,United Rep. of Tanzania,3
1995,Malawi,Uganda,12
1995,Malaysia,Afghanistan,24
1995,Malaysia,Bosnia and Herzegovina,16
1995,Malaysia,Dem. Rep. of the Congo,5
1995,Malaysia,Indonesia,9
1995,Malaysia,Iran (Islamic Rep. of),15
1995,Malaysia,Iraq,19
1995,Malaysia,Sri Lanka,4
1995,Malaysia,Myanmar,5117
1995,Malaysia,Somalia,61
1995,Namibia,Angola,1580
1995,Namibia,Burundi,36
1995,Namibia,Dem. Rep. of the Congo,5
1995,Namibia,Ethiopia,5
1995,Namibia,Cambodia,1
1995,Namibia,Rwanda,53
1995,Namibia,Somalia,1
1995,Namibia,Uganda,1
1995,Niger,Burundi,7
1995,Niger,China,2
1995,Niger,Cameroon,6
1995,Niger,Algeria,3
1995,Niger,Liberia,10
1995,Niger,Mali,25000
1995,Niger,Rwanda,27
1995,Niger,Sudan,10
1995,Niger,Sierra Leone,2
1995,Niger,Somalia,71
1995,Niger,Chad,2433
1995,Niger,Togo,51
1995,Nigeria,Benin,23
1995,Nigeria,Cameroon,1307
1995,Nigeria,Dem. Rep. of the Congo,50
1995,Nigeria,Ethiopia,40
1995,Nigeria,Ghana,133
1995,Nigeria,Liberia,4931
1995,Nigeria,Sudan,53
1995,Nigeria,Somalia,51
1995,Nigeria,Chad,1418
1995,Nicaragua,Cuba,18
1995,Nicaragua,Guatemala,30
1995,Nicaragua,Honduras,5
1995,Nicaragua,El Salvador,524
1995,Netherlands,Afghanistan,3644
1995,Netherlands,Angola,818
1995,Netherlands,Albania,67
1995,Netherlands,Argentina,5
1995,Netherlands,Armenia,84
1995,Netherlands,Azerbaijan,24
1995,Netherlands,Burundi,19
1995,Netherlands,Burkina Faso,4
1995,Netherlands,Bangladesh,43
1995,Netherlands,Bulgaria,63
1995,Netherlands,Bosnia and Herzegovina,18299
1995,Netherlands,Belarus,3
1995,Netherlands,Bolivia (Plurinational State of),5
1995,Netherlands,Bhutan,2
1995,Netherlands,Chile,166
1995,Netherlands,China,805
1995,Netherlands,Côte d'Ivoire,10
1995,Netherlands,Cameroon,15
1995,Netherlands,Dem. Rep. of the Congo,548
1995,Netherlands,Colombia,13
1995,Netherlands,Cuba,5
1995,Netherlands,Czech Rep.,47
1995,Netherlands,Djibouti,1
1995,Netherlands,Algeria,39
1995,Netherlands,Ecuador,2
1995,Netherlands,Egypt,61
1995,Netherlands,Eritrea,7
1995,Netherlands,Estonia,1
1995,Netherlands,Ethiopia,2645
1995,Netherlands,Georgia,85
1995,Netherlands,Ghana,113
1995,Netherlands,Guinea,60
1995,Netherlands,Gambia,6
1995,Netherlands,Guinea-Bissau,3
1995,Netherlands,Equatorial Guinea,5
1995,Netherlands,French Guiana,5
1995,Netherlands,Guyana,1
1995,Netherlands,"China, Hong Kong SAR",1
1995,Netherlands,Croatia,617
1995,Netherlands,Haiti,3
1995,Netherlands,Hungary,62
1995,Netherlands,Indonesia,140
1995,Netherlands,India,36
1995,Netherlands,Iran (Islamic Rep. of),8131
1995,Netherlands,Iraq,8658
1995,Netherlands,Israel,13
1995,Netherlands,Italy,1
1995,Netherlands,Jordan,13
1995,Netherlands,Kazakhstan,1
1995,Netherlands,Kenya,2
1995,Netherlands,Cambodia,95
1995,Netherlands,Kuwait,5
1995,Netherlands,Lao People's Dem. Rep.,3
1995,Netherlands,Lebanon,294
1995,Netherlands,Liberia,470
1995,Netherlands,Libya,10
1995,Netherlands,Sri Lanka,1716
1995,Netherlands,Lithuania,4
1995,Netherlands,Latvia,5
1995,Netherlands,Morocco,35
1995,Netherlands,Rep. of Moldova,4
1995,Netherlands,The former Yugoslav Republic of Macedonia,6
1995,Netherlands,Mali,4
1995,Netherlands,Myanmar,12
1995,Netherlands,Mozambique,1
1995,Netherlands,Mauritania,41
1995,Netherlands,Malawi,3
1995,Netherlands,Malaysia,1
1995,Netherlands,Niger,7
1995,Netherlands,Nigeria,54
1995,Netherlands,Nicaragua,5
1995,Netherlands,Nepal,2
1995,Netherlands,Pakistan,126
1995,Netherlands,Panama,5
1995,Netherlands,Peru,36
1995,Netherlands,Philippines,6
1995,Netherlands,Poland,197
1995,Netherlands,Paraguay,4
1995,Netherlands,Romania,312
1995,Netherlands,Russian Federation,790
1995,Netherlands,Rwanda,45
1995,Netherlands,Sudan,422
1995,Netherlands,Senegal,2
1995,Netherlands,Singapore,1
1995,Netherlands,Solomon Islands,34
1995,Netherlands,Sierra Leone,90
1995,Netherlands,El Salvador,11
1995,Netherlands,Somalia,12154
1995,Netherlands,Serbia and Kosovo (S/RES/1244 (1999)),5401
1995,Netherlands,Suriname,798
1995,Netherlands,Slovakia,8
1995,Netherlands,Syrian Arab Rep.,1274
1995,Netherlands,Chad,1
1995,Netherlands,Togo,44
1995,Netherlands,Thailand,2
1995,Netherlands,Tajikistan,6
1995,Netherlands,Turkmenistan,1
1995,Netherlands,Tunisia,16
1995,Netherlands,Turkey,1910
1995,Netherlands,Tuvalu,3
1995,Netherlands,United Rep. of Tanzania,11
1995,Netherlands,Uganda,32
1995,Netherlands,Ukraine,133
1995,Netherlands,Uruguay,2
1995,Netherlands,United States of America,2
1995,Netherlands,Viet Nam,1729
1995,Netherlands,Stateless,256
1995,Netherlands,Yemen,6
1995,Netherlands,South Africa,72
1995,Netherlands,Zimbabwe,1
1995,Nepal,Afghanistan,2
1995,Nepal,Bhutan,104740
1995,Nepal,Iraq,6
1995,Nepal,Somalia,1
1995,Nepal,Tibetan,20005
1995,New Zealand,Afghanistan,4
1995,New Zealand,Bangladesh,4
1995,New Zealand,Bosnia and Herzegovina,135
1995,New Zealand,China,4
1995,New Zealand,Czech Rep.,28
1995,New Zealand,Ethiopia,95
1995,New Zealand,Ghana,4
1995,New Zealand,Guatemala,4
1995,New Zealand,India,12
1995,New Zealand,Iran (Islamic Rep. of),89
1995,New Zealand,Iraq,840
1995,New Zealand,Cambodia,418
1995,New Zealand,Kuwait,11
1995,New Zealand,Lao People's Dem. Rep.,82
1995,New Zealand,Sri Lanka,55
1995,New Zealand,Myanmar,7
1995,New Zealand,Nigeria,3
1995,New Zealand,Poland,50
1995,New Zealand,Russian Federation,5
1995,New Zealand,Saudi Arabia,1
1995,New Zealand,Sudan,8
1995,New Zealand,El Salvador,22
1995,New Zealand,Somalia,450
1995,New Zealand,Syrian Arab Rep.,7
1995,New Zealand,Tunisia,3
1995,New Zealand,Viet Nam,993
1995,Pakistan,Afghanistan,1200000
1995,Pakistan,Iran (Islamic Rep. of),286
1995,Pakistan,Iraq,1185
1995,Pakistan,Somalia,972
1995,Peru,Bulgaria,20
1995,Peru,Bosnia and Herzegovina,17
1995,Peru,Cuba,422
1995,Peru,Iran (Islamic Rep. of),9
1995,Peru,Lithuania,1
1995,Peru,Palestinian,6
1995,Peru,Russian Federation,79
1995,Peru,Serbia and Kosovo (S/RES/1244 (1999)),30
1995,Peru,Syrian Arab Rep.,3
1995,Peru,Viet Nam,1
1995,Philippines,Afghanistan,5
1995,Philippines,Ethiopia,6
1995,Philippines,Iran (Islamic Rep. of),93
1995,Philippines,Iraq,44
1995,Philippines,Kuwait,6
1995,Philippines,Liberia,2
1995,Philippines,Libya,1
1995,Philippines,Sri Lanka,24
1995,Philippines,Myanmar,5
1995,Philippines,Nigeria,1
1995,Philippines,Palestinian,54
1995,Philippines,Rwanda,18
1995,Philippines,Somalia,40
1995,Philippines,Serbia and Kosovo (S/RES/1244 (1999)),2
1995,Philippines,Viet Nam,481
1995,Philippines,Stateless,1
1995,Papua New Guinea,Indonesia,9600
1995,Papua New Guinea,Pakistan,1
1995,Paraguay,Angola,1
1995,Paraguay,Bulgaria,4
1995,Paraguay,Cuba,10
1995,Paraguay,Russian Federation,12
1995,Paraguay,Viet Nam,26
1995,Romania,Afghanistan,10
1995,Romania,Iran (Islamic Rep. of),52
1995,Romania,Iraq,101
1995,Romania,Somalia,29
1995,Rwanda,Burundi,3228
1995,Rwanda,Dem. Rep. of the Congo,4559
1995,Saudi Arabia,Afghanistan,149
1995,Saudi Arabia,Iraq,13020
1995,Sudan,Eritrea,282795
1995,Sudan,Ethiopia,48107
1995,Sudan,Somalia,100
1995,Sudan,Chad,4400
1995,Senegal,Angola,5
1995,Senegal,Burundi,55
1995,Senegal,Burkina Faso,1
1995,Senegal,Central African Rep.,3
1995,Senegal,Côte d'Ivoire,12
1995,Senegal,Cameroon,26
1995,Senegal,Dem. Rep. of the Congo,29
1995,Senegal,Congo,2
1995,Senegal,Algeria,16
1995,Senegal,Ethiopia,8
1995,Senegal,Ghana,4
1995,Senegal,Guinea,9
1995,Senegal,Gambia,20
1995,Senegal,Iraq,2
1995,Senegal,Liberia,220
1995,Senegal,Sri Lanka,10
1995,Senegal,Mali,265
1995,Senegal,Mauritania,65485
1995,Senegal,Nigeria,10
1995,Senegal,Rwanda,300
1995,Senegal,Sudan,2
1995,Senegal,Sierra Leone,200
1995,Senegal,Somalia,11
1995,Senegal,Chad,48
1995,Senegal,Togo,23
1995,Senegal,Tunisia,1
1995,Senegal,United Rep. of Tanzania,2
1995,Singapore,Iraq,1
1995,Singapore,Sri Lanka,7
1995,Singapore,Dem. People's Rep. of Korea,1
1995,Singapore,Somalia,1
1995,Singapore,Viet Nam,102
1995,Solomon Islands,Papua New Guinea,2000
1995,Sierra Leone,Liberia,4667
1995,Sierra Leone,Sudan,3
1995,Sierra Leone,Chad,3
1995,Sierra Leone,Viet Nam,1
1995,Sierra Leone,South Africa,1
1995,El Salvador,Bosnia and Herzegovina,1
1995,El Salvador,Gambia,1
1995,El Salvador,Guatemala,3
1995,El Salvador,Iran (Islamic Rep. of),1
1995,El Salvador,Nicaragua,148
1995,Somalia,Brunei Darussalam,3
1995,Somalia,Ethiopia,623
1995,Serbia and Kosovo (S/RES/1244 (1999)),Afghanistan,11
1995,Serbia and Kosovo (S/RES/1244 (1999)),Albania,1
1995,Serbia and Kosovo (S/RES/1244 (1999)),Bosnia and Herzegovina,84747
1995,Serbia and Kosovo (S/RES/1244 (1999)),Dem. Rep. of the Congo,1
1995,Serbia and Kosovo (S/RES/1244 (1999)),Croatia,232749
1995,Serbia and Kosovo (S/RES/1244 (1999)),Iran (Islamic Rep. of),7
1995,Serbia and Kosovo (S/RES/1244 (1999)),Iraq,11
1995,Serbia and Kosovo (S/RES/1244 (1999)),The former Yugoslav Republic of Macedonia,160
1995,Serbia and Kosovo (S/RES/1244 (1999)),Sudan,1
1995,Serbia and Kosovo (S/RES/1244 (1999)),Somalia,1
1995,Serbia and Kosovo (S/RES/1244 (1999)),Slovenia,12816
1995,Serbia and Kosovo (S/RES/1244 (1999)),Syrian Arab Rep.,1
1995,Slovakia,Afghanistan,119
1995,Slovakia,Angola,11
1995,Slovakia,Iraq,188
1995,Slovakia,Russian Federation,32
1995,Slovakia,Stateless,184
1995,Slovenia,Bosnia and Herzegovina,18804
1995,Sweden,Afghanistan,833
1995,Sweden,Angola,110
1995,Sweden,Albania,36
1995,Sweden,Andorra,1
1995,Sweden,Argentina,48
1995,Sweden,Armenia,59
1995,Sweden,Azerbaijan,25
1995,Sweden,Burundi,7
1995,Sweden,Benin,2
1995,Sweden,Burkina Faso,6
1995,Sweden,Bangladesh,823
1995,Sweden,Bulgaria,1401
1995,Sweden,Bahrain,15
1995,Sweden,Bosnia and Herzegovina,49340
1995,Sweden,Belarus,15
1995,Sweden,Bolivia (Plurinational State of),40
1995,Sweden,Brazil,7
1995,Sweden,Barbados,1
1995,Sweden,Bhutan,2
1995,Sweden,Canada,4
1995,Sweden,Chile,11061
1995,Sweden,China,411
1995,Sweden,Côte d'Ivoire,30
1995,Sweden,Cameroon,2
1995,Sweden,Dem. Rep. of the Congo,188
1995,Sweden,Congo,7
1995,Sweden,Colombia,711
1995,Sweden,Costa Rica,5
1995,Sweden,Cuba,412
1995,Sweden,Czech Rep.,641
1995,Sweden,Germany,8
1995,Sweden,Djibouti,1
1995,Sweden,Dominican Rep.,3
1995,Sweden,Algeria,96
1995,Sweden,Ecuador,48
1995,Sweden,Egypt,179
1995,Sweden,Eritrea,56
1995,Sweden,Estonia,120
1995,Sweden,Ethiopia,8206
1995,Sweden,Gabon,17
1995,Sweden,United Kingdom,2
1995,Sweden,Georgia,31
1995,Sweden,Ghana,57
1995,Sweden,Guinea,7
1995,Sweden,Gambia,14
1995,Sweden,Greece,1
1995,Sweden,Guatemala,76
1995,Sweden,"China, Hong Kong SAR",2
1995,Sweden,Honduras,12
1995,Sweden,Croatia,927
1995,Sweden,Haiti,5
1995,Sweden,Hungary,1370
1995,Sweden,India,97
1995,Sweden,Iran (Islamic Rep. of),30471
1995,Sweden,Iraq,19492
1995,Sweden,Israel,31
1995,Sweden,Italy,6
1995,Sweden,Jordan,131
1995,Sweden,Kazakhstan,1
1995,Sweden,Kenya,59
1995,Sweden,Cambodia,10
1995,Sweden,Rep. of Korea,5
1995,Sweden,Kuwait,47
1995,Sweden,Lao People's Dem. Rep.,193
1995,Sweden,Lebanon,6125
1995,Sweden,Liberia,36
1995,Sweden,Libya,26
1995,Sweden,Sri Lanka,518
1995,Sweden,Lithuania,14
1995,Sweden,Latvia,15
1995,Sweden,Morocco,61
1995,Sweden,Rep. of Moldova,5
1995,Sweden,Madagascar,1
1995,Sweden,The former Yugoslav Republic of Macedonia,225
1995,Sweden,Mali,7
1995,Sweden,Myanmar,40
1995,Sweden,Mongolia,1
1995,Sweden,Mauritania,5
1995,Sweden,Malawi,5
1995,Sweden,Malaysia,3
1995,Sweden,Niger,2
1995,Sweden,Nigeria,26
1995,Sweden,Nicaragua,19
1995,Sweden,Pakistan,76
1995,Sweden,Panama,32
1995,Sweden,Peru,1156
1995,Sweden,Philippines,12
1995,Sweden,Poland,1753
1995,Sweden,Paraguay,5
1995,Sweden,Romania,4040
1995,Sweden,Russian Federation,1800
1995,Sweden,Rwanda,45
1995,Sweden,Saudi Arabia,5
1995,Sweden,Sudan,130
1995,Sweden,Senegal,6
1995,Sweden,Sierra Leone,2
1995,Sweden,El Salvador,1888
1995,Sweden,Somalia,7288
1995,Sweden,Serbia and Kosovo (S/RES/1244 (1999)),22188
1995,Sweden,Sao Tome and Principe,1
1995,Sweden,Slovenia,19
1995,Sweden,Syrian Arab Rep.,3364
1995,Sweden,Chad,14
1995,Sweden,Togo,37
1995,Sweden,Thailand,46
1995,Sweden,Tajikistan,17
1995,Sweden,Turkmenistan,45
1995,Sweden,Trinidad and Tobago,1
1995,Sweden,Tunisia,121
1995,Sweden,Turkey,3605
1995,Sweden,United Rep. of Tanzania,15
1995,Sweden,Uganda,745
1995,Sweden,Ukraine,135
1995,Sweden,Uruguay,17
1995,Sweden,United States of America,10
1995,Sweden,Uzbekistan,28
1995,Sweden,Venezuela (Bolivarian Republic of),7
1995,Sweden,Viet Nam,4325
1995,Sweden,Stateless,5467
1995,Sweden,Yemen,22
1995,Sweden,South Africa,26
1995,Swaziland,Angola,125
1995,Swaziland,Burundi,103
1995,Swaziland,Dem. Rep. of the Congo,158
1995,Swaziland,Ethiopia,54
1995,Swaziland,Sri Lanka,7
1995,Swaziland,Mozambique,53
1995,Swaziland,Rwanda,40
1995,Swaziland,Somalia,116
1995,Swaziland,Uganda,46
1995,Syrian Arab Rep.,Bosnia and Herzegovina,431
1995,Syrian Arab Rep.,Algeria,5
1995,Syrian Arab Rep.,Eritrea,306
1995,Syrian Arab Rep.,Iran (Islamic Rep. of),15
1995,Syrian Arab Rep.,Iraq,33912
1995,Syrian Arab Rep.,Sudan,5
1995,Syrian Arab Rep.,Somalia,1199
1995,Syrian Arab Rep.,Yemen,15
1995,Togo,Burundi,16
1995,Togo,Cameroon,4
1995,Togo,Ghana,10722
1995,Togo,Liberia,2
1995,Togo,Rwanda,124
1995,Togo,Chad,3
1995,Thailand,Afghanistan,21
1995,Thailand,China,61
1995,Thailand,Iran (Islamic Rep. of),2
1995,Thailand,Cambodia,3
1995,Thailand,Lao People's Dem. Rep.,6290
1995,Thailand,Sri Lanka,184
1995,Thailand,Myanmar,94910
1995,Thailand,Somalia,53
1995,Thailand,Viet Nam,5014
1995,Tajikistan,Afghanistan,620
1995,Turkmenistan,Afghanistan,3000
1995,Turkmenistan,Azerbaijan,300
1995,Turkmenistan,Iran (Islamic Rep. of),14
1995,Turkmenistan,Russian Federation,5
1995,Turkmenistan,Tajikistan,20000
1995,Tunisia,Burundi,13
1995,Tunisia,Bulgaria,1
1995,Tunisia,Bosnia and Herzegovina,21
1995,Tunisia,Dem. Rep. of the Congo,3
1995,Tunisia,Czech Rep.,7
1995,Tunisia,Algeria,16
1995,Tunisia,Spain,7
1995,Tunisia,Iran (Islamic Rep. of),12
1995,Tunisia,Iraq,28
1995,Tunisia,Liberia,1
1995,Tunisia,Mauritania,1
1995,Tunisia,Niger,1
1995,Tunisia,Nigeria,4
1995,Tunisia,Palestinian,42
1995,Tunisia,Russian Federation,2
1995,Tunisia,Somalia,34
1995,Tunisia,Serbia and Kosovo (S/RES/1244 (1999)),1
1995,Tunisia,Syrian Arab Rep.,5
1995,Turkey,Afghanistan,1550
1995,Turkey,Bulgaria,67
1995,Turkey,Bosnia and Herzegovina,5614
1995,Turkey,Greece,92
1995,Turkey,Iran (Islamic Rep. of),1942
1995,Turkey,Iraq,3274
1995,Turkey,Palestinian,28
1995,Turkey,Serbia and Kosovo (S/RES/1244 (1999)),40
1995,Turkey,Syrian Arab Rep.,43
1995,United Rep. of Tanzania,Burundi,227216
1995,United Rep. of Tanzania,Dem. Rep. of the Congo,16022
1995,United Rep. of Tanzania,Mozambique,34702
1995,United Rep. of Tanzania,Rwanda,547976
1995,United Rep. of Tanzania,Somalia,3623
1995,United Rep. of Tanzania,South Africa,132
1995,Uganda,Burundi,2
1995,Uganda,Dem. Rep. of the Congo,12313
1995,Uganda,Ethiopia,22
1995,Uganda,Kenya,44
1995,Uganda,Liberia,10
1995,Uganda,Rwanda,6450
1995,Uganda,Sudan,209860
1995,Uganda,Somalia,649
1995,Uruguay,Azerbaijan,1
1995,Uruguay,Belarus,2
1995,Uruguay,Colombia,15
1995,Uruguay,Georgia,4
1995,Uruguay,Kyrgyzstan,1
1995,Uruguay,Lithuania,1
1995,Uruguay,Latvia,2
1995,Uruguay,Rep. of Moldova,2
1995,Uruguay,Peru,25
1995,Uruguay,Paraguay,1
1995,Uruguay,Russian Federation,61
1995,Uruguay,El Salvador,2
1995,Uruguay,Ukraine,15
1995,United States of America,Afghanistan,4992
1995,United States of America,Angola,33
1995,United States of America,Albania,3437
1995,United States of America,Armenia,527
1995,United States of America,Azerbaijan,81
1995,United States of America,Burundi,146
1995,United States of America,Bangladesh,493
1995,United States of America,Bulgaria,1011
1995,United States of America,Bosnia and Herzegovina,19413
1995,United States of America,Belarus,19
1995,United States of America,Bolivia (Plurinational State of),14
1995,United States of America,Brazil,21
1995,United States of America,Central African Rep.,1
1995,United States of America,Chile,1
1995,United States of America,China,2120
1995,United States of America,Côte d'Ivoire,77
1995,United States of America,Cameroon,304
1995,United States of America,Dem. Rep. of the Congo,791
1995,United States of America,Colombia,250
1995,United States of America,Costa Rica,1
1995,United States of America,Cuba,21519
1995,United States of America,Czech Rep.,188
1995,United States of America,Germany,2
1995,United States of America,Dominican Rep.,1
1995,United States of America,Algeria,101
1995,United States of America,Ecuador,12
1995,United States of America,Egypt,301
1995,United States of America,Eritrea,5
1995,United States of America,Estonia,15
1995,United States of America,Ethiopia,13305
1995,United States of America,Fiji,194
1995,United States of America,France,1
1995,United States of America,United Kingdom,10
1995,United States of America,Georgia,84
1995,United States of America,Ghana,203
1995,United States of America,Guinea,45
1995,United States of America,Gambia,72
1995,United States of America,Guinea-Bissau,1
1995,United States of America,Guatemala,1928
1995,United States of America,Guyana,1
1995,United States of America,Honduras,360
1995,United States of America,Croatia,133
1995,United States of America,Haiti,9279
1995,United States of America,Hungary,53
1995,United States of America,Indonesia,6
1995,United States of America,India,2328
1995,United States of America,Iran (Islamic Rep. of),9936
1995,United States of America,Iraq,17985
1995,United States of America,Israel,66
1995,United States of America,Jamaica,4
1995,United States of America,Jordan,165
1995,United States of America,Kazakhstan,17
1995,United States of America,Kenya,41
1995,United States of America,Kyrgyzstan,6
1995,United States of America,Cambodia,55
1995,United States of America,Rep. of Korea,1
1995,United States of America,Kuwait,69
1995,United States of America,Lao People's Dem. Rep.,33786
1995,United States of America,Lebanon,423
1995,United States of America,Liberia,3768
1995,United States of America,Libya,374
1995,United States of America,Sri Lanka,229
1995,United States of America,Lithuania,13
1995,United States of America,Latvia,19
1995,United States of America,Morocco,1
1995,United States of America,Rep. of Moldova,15
1995,United States of America,Mexico,105
1995,United States of America,The former Yugoslav Republic of Macedonia,13
1995,United States of America,Mali,23
1995,United States of America,Myanmar,642
1995,United States of America,Mozambique,21
1995,United States of America,Mauritania,296
1995,United States of America,Malawi,1
1995,United States of America,Niger,79
1995,United States of America,Nigeria,184
1995,United States of America,Nicaragua,2577
1995,United States of America,Netherlands,4
1995,United States of America,Nepal,17
1995,United States of America,Oman,1
1995,United States of America,Pakistan,1074
1995,United States of America,Panama,14
1995,United States of America,Peru,1684
1995,United States of America,Philippines,224
