Year,country,Origin,value
2015,Poland,Senegal,5
2015,Poland,Sierra Leone,1
2015,Poland,Somalia,48
2015,Poland,Serbia and Kosovo (S/RES/1244 (1999)),3
2015,Poland,Syrian Arab Rep.,445
2015,Poland,Togo,1
2015,Poland,Tajikistan,1
2015,Poland,Turkmenistan,22
2015,Poland,Tunisia,1
2015,Poland,Turkey,23
2015,Poland,Uganda,4
2015,Poland,Ukraine,41
2015,Poland,United States of America,2
2015,Poland,Uzbekistan,12
2015,Poland,Viet Nam,15
2015,Poland,Stateless,79
2015,Poland,Yemen,3
2015,Poland,Zambia,0
2015,Dem. People's Rep. of Korea,Iraq,0
2015,Portugal,Afghanistan,11
2015,Portugal,Angola,2
2015,Portugal,Albania,2
2015,Portugal,Armenia,3
2015,Portugal,Benin,0
2015,Portugal,Bangladesh,2
2015,Portugal,Bosnia and Herzegovina,11
2015,Portugal,Belarus,20
2015,Portugal,Brazil,0
2015,Portugal,Central African Rep.,3
2015,Portugal,China,0
2015,Portugal,Côte d'Ivoire,34
2015,Portugal,Cameroon,11
2015,Portugal,Dem. Rep. of the Congo,60
2015,Portugal,Congo,1
2015,Portugal,Colombia,88
2015,Portugal,Cuba,8
2015,Portugal,Egypt,1
2015,Portugal,Eritrea,29
2015,Portugal,Estonia,0
2015,Portugal,Ethiopia,3
2015,Portugal,Georgia,3
2015,Portugal,Ghana,2
2015,Portugal,Guinea,89
2015,Portugal,Gambia,5
2015,Portugal,Guinea-Bissau,13
2015,Portugal,India,4
2015,Portugal,Iran (Islamic Rep. of),23
2015,Portugal,Iraq,7
2015,Portugal,Jordan,1
2015,Portugal,Kenya,6
2015,Portugal,Kyrgyzstan,0
2015,Portugal,Liberia,3
2015,Portugal,Libya,11
2015,Portugal,Sri Lanka,35
2015,Portugal,Morocco,7
2015,Portugal,The former Yugoslav Republic of Macedonia,2
2015,Portugal,Mali,8
2015,Portugal,Myanmar,1
2015,Portugal,Mozambique,0
2015,Portugal,Mauritania,3
2015,Portugal,Malawi,0
2015,Portugal,Malaysia,1
2015,Portugal,Niger,0
2015,Portugal,Nigeria,25
2015,Portugal,Nepal,1
2015,Portugal,Pakistan,31
2015,Portugal,Peru,2
2015,Portugal,Palestinian,5
2015,Portugal,Russian Federation,23
2015,Portugal,Rwanda,3
2015,Portugal,Saudi Arabia,1
2015,Portugal,Sudan,3
2015,Portugal,Senegal,7
2015,Portugal,Sierra Leone,23
2015,Portugal,Somalia,50
2015,Portugal,Serbia and Kosovo (S/RES/1244 (1999)),1
2015,Portugal,Syrian Arab Rep.,17
2015,Portugal,Togo,3
2015,Portugal,Tunisia,0
2015,Portugal,Turkey,3
2015,Portugal,Uganda,3
2015,Portugal,Ukraine,134
2015,Portugal,Uzbekistan,1
2015,Portugal,Stateless,0
2015,Portugal,Yemen,2
2015,Portugal,South Africa,1
2015,Portugal,Zimbabwe,1
2015,Paraguay,Afghanistan,0
2015,Paraguay,Angola,0
2015,Paraguay,Bolivia (Plurinational State of),17
2015,Paraguay,Brazil,0
2015,Paraguay,Cameroon,0
2015,Paraguay,Congo,1
2015,Paraguay,Colombia,34
2015,Paraguay,Cuba,66
2015,Paraguay,Germany,1
2015,Paraguay,Haiti,0
2015,Paraguay,Iran (Islamic Rep. of),1
2015,Paraguay,Iraq,6
2015,Paraguay,Sri Lanka,1
2015,Paraguay,Mauritius,0
2015,Paraguay,Romania,0
2015,Paraguay,Russian Federation,8
2015,Paraguay,Sierra Leone,1
2015,Paraguay,El Salvador,0
2015,Paraguay,Sweden,0
2015,Paraguay,Syrian Arab Rep.,30
2015,Paraguay,Viet Nam,6
2015,Qatar,Ethiopia,0
2015,Qatar,Iraq,95
2015,Qatar,Jordan,0
2015,Qatar,Lebanon,1
2015,Qatar,Pakistan,1
2015,Qatar,Sudan,0
2015,Qatar,Somalia,8
2015,Qatar,Syrian Arab Rep.,14
2015,Qatar,Tunisia,1
2015,Qatar,Stateless,0
2015,Romania,Afghanistan,141
2015,Romania,Angola,2
2015,Romania,Albania,0
2015,Romania,Armenia,1
2015,Romania,Azerbaijan,0
2015,Romania,Burundi,1
2015,Romania,Bangladesh,2
2015,Romania,Bosnia and Herzegovina,2
2015,Romania,Central African Rep.,8
2015,Romania,China,3
2015,Romania,Côte d'Ivoire,4
2015,Romania,Cameroon,25
2015,Romania,Dem. Rep. of the Congo,15
2015,Romania,Congo,11
2015,Romania,Colombia,1
2015,Romania,Cuba,3
2015,Romania,Algeria,5
2015,Romania,Ecuador,2
2015,Romania,Egypt,21
2015,Romania,Eritrea,1
2015,Romania,Ethiopia,4
2015,Romania,Georgia,4
2015,Romania,Ghana,0
2015,Romania,Guinea,6
2015,Romania,Gambia,2
2015,Romania,Croatia,1
2015,Romania,India,1
2015,Romania,Iran (Islamic Rep. of),69
2015,Romania,Iraq,345
2015,Romania,Jordan,8
2015,Romania,Kenya,3
2015,Romania,Lebanon,4
2015,Romania,Liberia,2
2015,Romania,Libya,2
2015,Romania,Sri Lanka,0
2015,Romania,Morocco,1
2015,Romania,Rep. of Moldova,0
2015,Romania,Myanmar,43
2015,Romania,Mauritania,1
2015,Romania,Nigeria,6
2015,Romania,Pakistan,34
2015,Romania,Philippines,0
2015,Romania,Palestinian,35
2015,Romania,Qatar,0
2015,Romania,Russian Federation,5
2015,Romania,Rwanda,8
2015,Romania,Sudan,18
2015,Romania,Senegal,2
2015,Romania,Sierra Leone,5
2015,Romania,Somalia,20
2015,Romania,Serbia and Kosovo (S/RES/1244 (1999)),2
2015,Romania,South Sudan,0
2015,Romania,Syrian Arab Rep.,1591
2015,Romania,Tunisia,0
2015,Romania,Turkey,22
2015,Romania,Ukraine,37
2015,Romania,Uzbekistan,0
2015,Romania,Viet Nam,1
2015,Romania,Stateless,63
2015,Romania,Yemen,0
2015,Romania,Zimbabwe,5
2015,Russian Federation,Afghanistan,945
2015,Russian Federation,Angola,9
2015,Russian Federation,Albania,0
2015,Russian Federation,Armenia,3
2015,Russian Federation,Azerbaijan,18
2015,Russian Federation,Bangladesh,13
2015,Russian Federation,Belarus,0
2015,Russian Federation,Central African Rep.,0
2015,Russian Federation,China,5
2015,Russian Federation,Côte d'Ivoire,2
2015,Russian Federation,Dem. Rep. of the Congo,2
2015,Russian Federation,Congo,2
2015,Russian Federation,Germany,0
2015,Russian Federation,Algeria,0
2015,Russian Federation,Egypt,11
2015,Russian Federation,Eritrea,2
2015,Russian Federation,Estonia,0
2015,Russian Federation,Ethiopia,4
2015,Russian Federation,Georgia,344
2015,Russian Federation,Guinea,7
2015,Russian Federation,Gambia,1
2015,Russian Federation,India,0
2015,Russian Federation,Iran (Islamic Rep. of),9
2015,Russian Federation,Iraq,13
2015,Russian Federation,Israel,1
2015,Russian Federation,Italy,1
2015,Russian Federation,Jordan,3
2015,Russian Federation,Kazakhstan,5
2015,Russian Federation,Kyrgyzstan,51
2015,Russian Federation,Lebanon,8
2015,Russian Federation,Libya,2
2015,Russian Federation,Sri Lanka,1
2015,Russian Federation,Lithuania,0
2015,Russian Federation,Latvia,6
2015,Russian Federation,Rep. of Moldova,24
2015,Russian Federation,Nigeria,4
2015,Russian Federation,Norway,0
2015,Russian Federation,Nepal,0
2015,Russian Federation,Pakistan,3
2015,Russian Federation,Dem. People's Rep. of Korea,72
2015,Russian Federation,Portugal,1
2015,Russian Federation,Palestinian,12
2015,Russian Federation,Sudan,5
2015,Russian Federation,Syrian Arab Rep.,1304
2015,Russian Federation,Togo,0
2015,Russian Federation,Tajikistan,24
2015,Russian Federation,Turkmenistan,12
2015,Russian Federation,Tunisia,0
2015,Russian Federation,Turkey,2
2015,Russian Federation,Uganda,0
2015,Russian Federation,Ukraine,311407
2015,Russian Federation,United States of America,5
2015,Russian Federation,Uzbekistan,98
2015,Russian Federation,Viet Nam,0
2015,Russian Federation,Stateless,13
2015,Russian Federation,Yemen,41
2015,Russian Federation,Zimbabwe,0
2015,Rwanda,Afghanistan,1
2015,Rwanda,Angola,5
2015,Rwanda,Burundi,70848
2015,Rwanda,Belgium,0
2015,Rwanda,Central African Rep.,0
2015,Rwanda,Dem. Rep. of the Congo,73864
2015,Rwanda,Eritrea,1
2015,Rwanda,Ethiopia,3
2015,Rwanda,Guinea,0
2015,Rwanda,Haiti,1
2015,Rwanda,Kenya,0
2015,Rwanda,Rwanda,0
2015,Rwanda,Somalia,3
2015,Rwanda,Chad,7
2015,Rwanda,United Rep. of Tanzania,0
2015,Rwanda,Uganda,4
2015,Saudi Arabia,Afghanistan,0
2015,Saudi Arabia,China,14
2015,Saudi Arabia,Eritrea,31
2015,Saudi Arabia,Iraq,29
2015,Saudi Arabia,Liberia,7
2015,Saudi Arabia,Palestinian,5
2015,Saudi Arabia,Russian Federation,2
2015,Saudi Arabia,Somalia,16
2015,Saudi Arabia,Syrian Arab Rep.,9
2015,Saudi Arabia,Chad,1
2015,Saudi Arabia,Tunisia,6
2015,Saudi Arabia,Uzbekistan,1
2015,Saudi Arabia,Stateless,0
2015,Saudi Arabia,Yemen,4
2015,Sudan,Afghanistan,6
2015,Sudan,Armenia,5
2015,Sudan,Burundi,2
2015,Sudan,Central African Rep.,1439
2015,Sudan,Dem. Rep. of the Congo,64
2015,Sudan,Congo,0
2015,Sudan,Algeria,1
2015,Sudan,Egypt,24
2015,Sudan,Eritrea,98676
2015,Sudan,Ethiopia,3194
2015,Sudan,Gambia,1
2015,Sudan,India,0
2015,Sudan,Iraq,16
2015,Sudan,Kenya,1
2015,Sudan,Liberia,0
2015,Sudan,Libya,2
2015,Sudan,Myanmar,0
2015,Sudan,Nigeria,0
2015,Sudan,Palestinian,59
2015,Sudan,Sudan,0
2015,Sudan,Somalia,147
2015,Sudan,South Sudan,194404
2015,Sudan,Syrian Arab Rep.,2692
2015,Sudan,Chad,8894
2015,Sudan,Tunisia,1
2015,Sudan,United Rep. of Tanzania,1
2015,Sudan,Uganda,3
2015,Sudan,Yemen,7
2015,Senegal,Afghanistan,0
2015,Senegal,Angola,1
2015,Senegal,Burundi,50
2015,Senegal,Benin,0
2015,Senegal,Burkina Faso,0
2015,Senegal,Central African Rep.,97
2015,Senegal,Côte d'Ivoire,45
2015,Senegal,Cameroon,12
2015,Senegal,Dem. Rep. of the Congo,22
2015,Senegal,Congo,19
2015,Senegal,Cuba,0
2015,Senegal,Algeria,9
2015,Senegal,Eritrea,1
2015,Senegal,Ethiopia,2
2015,Senegal,France,0
2015,Senegal,Gabon,0
2015,Senegal,Ghana,1
2015,Senegal,Guinea,14
2015,Senegal,Gambia,69
2015,Senegal,Guinea-Bissau,0
2015,Senegal,Haiti,0
2015,Senegal,India,0
2015,Senegal,Iran (Islamic Rep. of),0
2015,Senegal,Iraq,0
2015,Senegal,Liberia,61
2015,Senegal,Libya,0
2015,Senegal,Sri Lanka,0
2015,Senegal,Mali,0
2015,Senegal,Mauritania,13687
2015,Senegal,Niger,0
2015,Senegal,Nigeria,7
2015,Senegal,Nepal,0
2015,Senegal,Palestinian,0
2015,Senegal,Rwanda,274
2015,Senegal,Sudan,2
2015,Senegal,Sierra Leone,0
2015,Senegal,Somalia,1
2015,Senegal,Syrian Arab Rep.,0
2015,Senegal,Chad,17
2015,Senegal,Togo,1
2015,Senegal,United Rep. of Tanzania,0
2015,Senegal,Uganda,0
2015,Singapore,China,0
2015,Solomon Islands,Fiji,3
2015,Sierra Leone,Côte d'Ivoire,22
2015,Sierra Leone,Eritrea,0
2015,Sierra Leone,Ghana,0
2015,Sierra Leone,Guinea,0
2015,Sierra Leone,Liberia,730
2015,Sierra Leone,Mali,0
2015,Sierra Leone,Nigeria,0
2015,Sierra Leone,Sudan,8
2015,Sierra Leone,Togo,0
2015,El Salvador,China,2
2015,El Salvador,Colombia,4
2015,El Salvador,Algeria,1
2015,El Salvador,Honduras,17
2015,El Salvador,Iran (Islamic Rep. of),1
2015,El Salvador,Iraq,5
2015,El Salvador,Mexico,3
2015,El Salvador,Nicaragua,9
2015,El Salvador,Peru,1
2015,El Salvador,El Salvador,0
2015,El Salvador,Syrian Arab Rep.,5
2015,Somalia,Bangladesh,5
2015,Somalia,Dem. Rep. of the Congo,3
2015,Somalia,Congo,0
2015,Somalia,Djibouti,0
2015,Somalia,Eritrea,33
2015,Somalia,Ethiopia,2756
2015,Somalia,Nigeria,0
2015,Somalia,Palestinian,0
2015,Somalia,Sudan,3
2015,Somalia,Somalia,0
2015,Somalia,Syrian Arab Rep.,24
2015,Somalia,United Rep. of Tanzania,70
2015,Somalia,Uganda,2
2015,Somalia,United States of America,0
2015,Somalia,Yemen,5183
2015,Serbia and Kosovo (S/RES/1244 (1999)),Afghanistan,0
2015,Serbia and Kosovo (S/RES/1244 (1999)),Bangladesh,0
2015,Serbia and Kosovo (S/RES/1244 (1999)),Bosnia and Herzegovina,9288
2015,Serbia and Kosovo (S/RES/1244 (1999)),Congo,0
2015,Serbia and Kosovo (S/RES/1244 (1999)),Cuba,1
2015,Serbia and Kosovo (S/RES/1244 (1999)),Eritrea,0
2015,Serbia and Kosovo (S/RES/1244 (1999)),Ethiopia,3
2015,Serbia and Kosovo (S/RES/1244 (1999)),Ghana,0
2015,Serbia and Kosovo (S/RES/1244 (1999)),Guinea,0
2015,Serbia and Kosovo (S/RES/1244 (1999)),Croatia,25996
2015,Serbia and Kosovo (S/RES/1244 (1999)),Iraq,7
2015,Serbia and Kosovo (S/RES/1244 (1999)),Lebanon,2
2015,Serbia and Kosovo (S/RES/1244 (1999)),Libya,10
2015,Serbia and Kosovo (S/RES/1244 (1999)),The former Yugoslav Republic of Macedonia,0
2015,Serbia and Kosovo (S/RES/1244 (1999)),Nigeria,0
2015,Serbia and Kosovo (S/RES/1244 (1999)),Pakistan,0
2015,Serbia and Kosovo (S/RES/1244 (1999)),Palestinian,1
2015,Serbia and Kosovo (S/RES/1244 (1999)),Russian Federation,0
2015,Serbia and Kosovo (S/RES/1244 (1999)),Sudan,1
2015,Serbia and Kosovo (S/RES/1244 (1999)),Senegal,0
2015,Serbia and Kosovo (S/RES/1244 (1999)),Somalia,1
2015,Serbia and Kosovo (S/RES/1244 (1999)),Serbia and Kosovo (S/RES/1244 (1999)),0
2015,Serbia and Kosovo (S/RES/1244 (1999)),South Sudan,1
2015,Serbia and Kosovo (S/RES/1244 (1999)),Syrian Arab Rep.,11
2015,Serbia and Kosovo (S/RES/1244 (1999)),Tunisia,1
2015,Serbia and Kosovo (S/RES/1244 (1999)),Ukraine,9
2015,Serbia and Kosovo (S/RES/1244 (1999)),Uzbekistan,0
2015,Serbia and Kosovo (S/RES/1244 (1999)),Stateless,0
2015,Serbia and Kosovo (S/RES/1244 (1999)),South Africa,0
2015,South Sudan,Burundi,0
2015,South Sudan,Central African Rep.,1882
2015,South Sudan,Dem. Rep. of the Congo,15916
2015,South Sudan,Eritrea,12
2015,South Sudan,Ethiopia,4200
2015,South Sudan,Kenya,0
2015,South Sudan,Sudan,241002
2015,South Sudan,Somalia,2
2015,South Sudan,South Sudan,0
2015,South Sudan,Syrian Arab Rep.,2
2015,South Sudan,Uganda,0
2015,Suriname,Bangladesh,1
2015,Suriname,Guinea,0
2015,Suriname,Liberia,0
2015,Suriname,Sierra Leone,0
2015,Slovakia,Afghanistan,279
2015,Slovakia,Armenia,10
2015,Slovakia,Bangladesh,2
2015,Slovakia,Belarus,5
2015,Slovakia,China,5
2015,Slovakia,Côte d'Ivoire,3
2015,Slovakia,Cameroon,6
2015,Slovakia,Dem. Rep. of the Congo,8
2015,Slovakia,Congo,3
2015,Slovakia,Cuba,33
2015,Slovakia,Algeria,2
2015,Slovakia,Egypt,1
2015,Slovakia,Eritrea,6
2015,Slovakia,Ethiopia,0
2015,Slovakia,Iran (Islamic Rep. of),36
2015,Slovakia,Iraq,110
2015,Slovakia,Jordan,5
2015,Slovakia,Libya,7
2015,Slovakia,Mali,5
2015,Slovakia,Nigeria,1
2015,Slovakia,Pakistan,3
2015,Slovakia,Palestinian,9
2015,Slovakia,Russian Federation,1
2015,Slovakia,Sudan,5
2015,Slovakia,Senegal,1
2015,Slovakia,Somalia,188
2015,Slovakia,Serbia and Kosovo (S/RES/1244 (1999)),1
2015,Slovakia,Syrian Arab Rep.,47
2015,Slovakia,Turkey,3
2015,Slovakia,Uganda,7
2015,Slovakia,Ukraine,18
2015,Slovakia,Viet Nam,1
2015,Slovakia,Stateless,7
2015,Slovakia,Yemen,1
2015,Slovenia,Afghanistan,22
2015,Slovenia,Albania,1
2015,Slovenia,Bangladesh,0
2015,Slovenia,Bosnia and Herzegovina,8
2015,Slovenia,Cameroon,2
2015,Slovenia,Dem. Rep. of the Congo,8
2015,Slovenia,Egypt,0
2015,Slovenia,Eritrea,5
2015,Slovenia,Georgia,0
2015,Slovenia,Guinea,0
2015,Slovenia,India,1
2015,Slovenia,Iran (Islamic Rep. of),45
2015,Slovenia,Iraq,5
2015,Slovenia,Kazakhstan,14
2015,Slovenia,Morocco,1
2015,Slovenia,Niger,0
2015,Slovenia,Nigeria,2
2015,Slovenia,Pakistan,1
2015,Slovenia,Palestinian,3
2015,Slovenia,Russian Federation,13
2015,Slovenia,Sudan,6
2015,Slovenia,Sierra Leone,3
2015,Slovenia,Somalia,48
2015,Slovenia,Serbia and Kosovo (S/RES/1244 (1999)),65
2015,Slovenia,Syrian Arab Rep.,30
2015,Slovenia,Turkey,1
2015,Slovenia,Ukraine,2
2015,Slovenia,Uzbekistan,1
2015,Slovenia,Stateless,0
2015,Slovenia,Yemen,3
2015,Slovenia,Zimbabwe,2
2015,Sweden,Afghanistan,13064
2015,Sweden,Angola,68
2015,Sweden,Albania,297
2015,Sweden,United Arab Emirates,1
2015,Sweden,Argentina,1
2015,Sweden,Armenia,559
2015,Sweden,Australia,3
2015,Sweden,Azerbaijan,783
2015,Sweden,Burundi,436
2015,Sweden,Belgium,8
2015,Sweden,Benin,5
2015,Sweden,Burkina Faso,3
2015,Sweden,Bangladesh,228
2015,Sweden,Bulgaria,22
2015,Sweden,Bahrain,14
2015,Sweden,Bosnia and Herzegovina,261
2015,Sweden,Belarus,166
2015,Sweden,Bolivia (Plurinational State of),70
2015,Sweden,Brazil,8
2015,Sweden,Bhutan,9
2015,Sweden,Central African Rep.,1
2015,Sweden,Canada,1
2015,Sweden,Chile,24
2015,Sweden,China,262
2015,Sweden,Côte d'Ivoire,71
2015,Sweden,Cameroon,142
2015,Sweden,Dem. Rep. of the Congo,309
2015,Sweden,Congo,56
2015,Sweden,Colombia,31
2015,Sweden,Comoros,4
2015,Sweden,Cabo Verde,0
2015,Sweden,Costa Rica,0
2015,Sweden,Cuba,77
2015,Sweden,Czech Rep.,2
2015,Sweden,Germany,6
2015,Sweden,Djibouti,9
2015,Sweden,Denmark,3
2015,Sweden,Dominican Rep.,1
2015,Sweden,Algeria,61
2015,Sweden,Ecuador,14
2015,Sweden,Egypt,274
2015,Sweden,Eritrea,20203
2015,Sweden,Spain,0
2015,Sweden,Estonia,1
2015,Sweden,Ethiopia,901
2015,Sweden,France,3
2015,Sweden,United Kingdom,6
2015,Sweden,Georgia,153
2015,Sweden,Ghana,43
2015,Sweden,Guinea,73
2015,Sweden,Gambia,108
2015,Sweden,Guinea-Bissau,7
2015,Sweden,Equatorial Guinea,2
2015,Sweden,Greece,13
2015,Sweden,Guatemala,9
2015,Sweden,Honduras,9
2015,Sweden,Croatia,10
2015,Sweden,Haiti,1
2015,Sweden,Hungary,3
2015,Sweden,Indonesia,5
2015,Sweden,India,42
2015,Sweden,Iran (Islamic Rep. of),4232
2015,Sweden,Iraq,23886
2015,Sweden,Israel,35
2015,Sweden,Italy,3
2015,Sweden,Jamaica,2
2015,Sweden,Jordan,388
2015,Sweden,Japan,0
2015,Sweden,Kazakhstan,294
2015,Sweden,Kenya,83
2015,Sweden,Kyrgyzstan,184
2015,Sweden,Cambodia,5
2015,Sweden,Saint Kitts and Nevis,0
2015,Sweden,Rep. of Korea,6
2015,Sweden,Kuwait,19
2015,Sweden,Lebanon,532
2015,Sweden,Liberia,22
2015,Sweden,Libya,375
2015,Sweden,Sri Lanka,49
2015,Sweden,Lithuania,3
2015,Sweden,Latvia,8
2015,Sweden,Morocco,170
2015,Sweden,Rep. of Moldova,3
2015,Sweden,Maldives,1
2015,Sweden,Mexico,0
2015,Sweden,The former Yugoslav Republic of Macedonia,72
2015,Sweden,Mali,23
2015,Sweden,Myanmar,26
2015,Sweden,Montenegro,62
2015,Sweden,Mongolia,283
2015,Sweden,Mauritania,13
2015,Sweden,Malawi,1
2015,Sweden,Malaysia,2
2015,Sweden,Niger,2
2015,Sweden,Nigeria,398
2015,Sweden,Nicaragua,6
2015,Sweden,Netherlands,2
2015,Sweden,Norway,3
2015,Sweden,Nepal,19
2015,Sweden,New Zealand,1
2015,Sweden,Pakistan,322
2015,Sweden,Peru,15
2015,Sweden,Philippines,15
2015,Sweden,Poland,3
2015,Sweden,Dem. People's Rep. of Korea,6
2015,Sweden,Paraguay,0
2015,Sweden,Palestinian,323
2015,Sweden,Romania,70
2015,Sweden,Russian Federation,2003
2015,Sweden,Rwanda,38
2015,Sweden,Saudi Arabia,29
2015,Sweden,Sudan,474
2015,Sweden,Senegal,31
2015,Sweden,Singapore,1
2015,Sweden,Sierra Leone,64
2015,Sweden,El Salvador,59
2015,Sweden,Somalia,21501
2015,Sweden,Serbia and Kosovo (S/RES/1244 (1999)),2390
2015,Sweden,South Sudan,0
2015,Sweden,Slovakia,7
2015,Sweden,Swaziland,1
2015,Sweden,Syrian Arab Rep.,52707
2015,Sweden,Chad,10
2015,Sweden,Togo,14
2015,Sweden,Thailand,12
2015,Sweden,Tajikistan,50
2015,Sweden,Turkmenistan,30
2015,Sweden,Trinidad and Tobago,0
2015,Sweden,Tunisia,41
2015,Sweden,Turkey,341
2015,Sweden,United Rep. of Tanzania,28
2015,Sweden,Uganda,578
2015,Sweden,Ukraine,133
2015,Sweden,United States of America,21
2015,Sweden,Uzbekistan,998
2015,Sweden,Venezuela (Bolivarian Republic of),5
2015,Sweden,Viet Nam,76
2015,Sweden,Stateless,15410
2015,Sweden,Yemen,610
2015,Sweden,South Africa,1
2015,Sweden,Zambia,9
2015,Sweden,Zimbabwe,31
2015,Swaziland,Angola,9
2015,Swaziland,Burundi,144
2015,Swaziland,Central African Rep.,0
2015,Swaziland,Côte d'Ivoire,1
2015,Swaziland,Cameroon,1
2015,Swaziland,Dem. Rep. of the Congo,320
2015,Swaziland,Congo,0
2015,Swaziland,Eritrea,2
2015,Swaziland,Ethiopia,4
2015,Swaziland,Guinea,3
2015,Swaziland,Kenya,3
2015,Swaziland,Liberia,2
2015,Swaziland,Sri Lanka,3
2015,Swaziland,Nigeria,1
2015,Swaziland,Rwanda,136
2015,Swaziland,Somalia,52
2015,Swaziland,Swaziland,0
2015,Swaziland,United Rep. of Tanzania,2
2015,Swaziland,Uganda,6
2015,Swaziland,Zimbabwe,7
2015,Sint Maarten (Dutch part),Cuba,0
2015,Sint Maarten (Dutch part),Iran (Islamic Rep. of),3
2015,Sint Maarten (Dutch part),Syrian Arab Rep.,0
2015,Syrian Arab Rep.,Afghanistan,1213
2015,Syrian Arab Rep.,Argentina,0
2015,Syrian Arab Rep.,Burkina Faso,5
2015,Syrian Arab Rep.,Bangladesh,0
2015,Syrian Arab Rep.,Bahrain,0
2015,Syrian Arab Rep.,Bosnia and Herzegovina,0
2015,Syrian Arab Rep.,China,0
2015,Syrian Arab Rep.,Côte d'Ivoire,3
2015,Syrian Arab Rep.,Dem. Rep. of the Congo,0
2015,Syrian Arab Rep.,Congo,1
2015,Syrian Arab Rep.,Comoros,0
2015,Syrian Arab Rep.,Algeria,8
2015,Syrian Arab Rep.,Egypt,27
2015,Syrian Arab Rep.,Eritrea,28
2015,Syrian Arab Rep.,Ethiopia,18
2015,Syrian Arab Rep.,Guinea,34
2015,Syrian Arab Rep.,India,0
2015,Syrian Arab Rep.,Iran (Islamic Rep. of),38
2015,Syrian Arab Rep.,Iraq,18253
2015,Syrian Arab Rep.,Jordan,25
2015,Syrian Arab Rep.,Kuwait,5
2015,Syrian Arab Rep.,Lebanon,26
2015,Syrian Arab Rep.,Libya,5
2015,Syrian Arab Rep.,Sri Lanka,0
2015,Syrian Arab Rep.,Morocco,6
2015,Syrian Arab Rep.,Rep. of Moldova,0
2015,Syrian Arab Rep.,Mali,0
2015,Syrian Arab Rep.,Pakistan,66
2015,Syrian Arab Rep.,Philippines,0
2015,Syrian Arab Rep.,Palestinian,3
2015,Syrian Arab Rep.,Russian Federation,2
2015,Syrian Arab Rep.,Saudi Arabia,6
2015,Syrian Arab Rep.,Sudan,699
2015,Syrian Arab Rep.,Sierra Leone,0
2015,Syrian Arab Rep.,Somalia,490
2015,Syrian Arab Rep.,South Sudan,79
2015,Syrian Arab Rep.,Syrian Arab Rep.,0
2015,Syrian Arab Rep.,Chad,7
2015,Syrian Arab Rep.,Tajikistan,2
2015,Syrian Arab Rep.,Tunisia,6
2015,Syrian Arab Rep.,Turkey,6
2015,Syrian Arab Rep.,United Rep. of Tanzania,0
2015,Syrian Arab Rep.,Ukraine,0
2015,Syrian Arab Rep.,Uzbekistan,0
2015,Syrian Arab Rep.,Stateless,0
2015,Syrian Arab Rep.,Yemen,52
2015,Turks and Caicos Islands,Colombia,1
2015,Turks and Caicos Islands,Cuba,3
2015,Chad,Angola,0
2015,Chad,Benin,1
2015,Chad,Central African Rep.,63397
2015,Chad,Côte d'Ivoire,7
2015,Chad,Cameroon,8
2015,Chad,Dem. Rep. of the Congo,185
2015,Chad,Congo,11
2015,Chad,Algeria,0
2015,Chad,Egypt,1
2015,Chad,Eritrea,39
2015,Chad,Western Sahara,0
2015,Chad,Ethiopia,5
2015,Chad,Ghana,0
2015,Chad,Guinea,3
2015,Chad,Iran (Islamic Rep. of),1
2015,Chad,Liberia,2
2015,Chad,Libya,0
2015,Chad,Morocco,0
2015,Chad,Mali,3
2015,Chad,Mauritania,0
2015,Chad,Niger,401
2015,Chad,Nigeria,5689
2015,Chad,Rwanda,13
2015,Chad,Sudan,299750
2015,Chad,Senegal,0
2015,Chad,Somalia,12
2015,Chad,South Sudan,3
2015,Chad,Syrian Arab Rep.,6
2015,Chad,Chad,0
2015,Chad,Togo,2
2015,Chad,Yemen,1
2015,Togo,Burundi,4
2015,Togo,Burkina Faso,0
2015,Togo,Central African Rep.,476
2015,Togo,Côte d'Ivoire,2516
2015,Togo,Dem. Rep. of the Congo,109
2015,Togo,Congo,34
2015,Togo,Ghana,18476
2015,Togo,Iraq,5
2015,Togo,Lebanon,0
2015,Togo,Liberia,0
2015,Togo,Libya,1
2015,Togo,Sri Lanka,2
2015,Togo,Mali,85
2015,Togo,Nigeria,8
2015,Togo,Rwanda,211
2015,Togo,Sudan,1
2015,Togo,Senegal,0
2015,Togo,Sierra Leone,0
2015,Togo,Somalia,1
2015,Togo,Serbia and Kosovo (S/RES/1244 (1999)),1
2015,Togo,Syrian Arab Rep.,4
2015,Togo,Chad,19
2015,Togo,Ukraine,0
2015,Thailand,Afghanistan,16
2015,Thailand,Angola,0
2015,Thailand,United Arab Emirates,1
2015,Thailand,Bangladesh,0
2015,Thailand,Bahrain,0
2015,Thailand,China,112
2015,Thailand,Côte d'Ivoire,19
2015,Thailand,Cameroon,0
2015,Thailand,Dem. Rep. of the Congo,23
2015,Thailand,Egypt,4
2015,Thailand,Eritrea,0
2015,Thailand,Ethiopia,5
2015,Thailand,Guinea,2
2015,Thailand,Gambia,0
2015,Thailand,India,0
2015,Thailand,Iran (Islamic Rep. of),31
2015,Thailand,Iraq,75
2015,Thailand,Jordan,5
2015,Thailand,Kazakhstan,0
2015,Thailand,Kenya,0
2015,Thailand,Cambodia,82
2015,Thailand,Kuwait,1
2015,Thailand,Lao People's Dem. Rep.,2
