Year,country,Origin,value
1995,United States of America,Mali,23
1995,United States of America,Myanmar,642
1995,United States of America,Mozambique,21
1995,United States of America,Mauritania,296
1995,United States of America,Malawi,1
1995,United States of America,Niger,79
1995,United States of America,Nigeria,184
1995,United States of America,Nicaragua,2577
1995,United States of America,Netherlands,4
1995,United States of America,Nepal,17
1995,United States of America,Oman,1
1995,United States of America,Pakistan,1074
1995,United States of America,Panama,14
1995,United States of America,Peru,1684
1995,United States of America,Philippines,224
1995,United States of America,Poland,572
1995,United States of America,Portugal,2
1995,United States of America,Romania,7171
1995,United States of America,Russian Federation,194956
1995,United States of America,Rwanda,285
1995,United States of America,Saudi Arabia,3
1995,United States of America,Sudan,4223
1995,United States of America,Senegal,31
1995,United States of America,Sierra Leone,218
1995,United States of America,El Salvador,871
1995,United States of America,Somalia,11414
1995,United States of America,Serbia and Kosovo (S/RES/1244 (1999)),1445
1995,United States of America,Suriname,5
1995,United States of America,Slovakia,9
1995,United States of America,Slovenia,2
1995,United States of America,Syrian Arab Rep.,2394
1995,United States of America,Togo,93
1995,United States of America,Tajikistan,11
1995,United States of America,Turkmenistan,1
1995,United States of America,Trinidad and Tobago,1
1995,United States of America,Tunisia,1
1995,United States of America,Turkey,45
1995,United States of America,United Rep. of Tanzania,1
1995,United States of America,Uganda,313
1995,United States of America,Ukraine,520
1995,United States of America,Uzbekistan,64
1995,United States of America,Viet Nam,201816
1995,United States of America,Stateless,11
1995,United States of America,Yemen,58
1995,United States of America,South Africa,43
1995,United States of America,Zambia,3
1995,Uzbekistan,Afghanistan,2597
1995,Uzbekistan,Armenia,2
1995,Uzbekistan,India,2
1995,Uzbekistan,Pakistan,4
1995,Uzbekistan,Dem. People's Rep. of Korea,2
1995,Uzbekistan,Palestinian,1
1995,Uzbekistan,Russian Federation,16
1995,Uzbekistan,Tajikistan,3
1995,Venezuela (Bolivarian Republic of),Bosnia and Herzegovina,10
1995,Venezuela (Bolivarian Republic of),Chile,1065
1995,Venezuela (Bolivarian Republic of),Colombia,14
1995,Venezuela (Bolivarian Republic of),Cuba,245
1995,Venezuela (Bolivarian Republic of),Haiti,134
1995,Venezuela (Bolivarian Republic of),Hungary,8
1995,Venezuela (Bolivarian Republic of),Iran (Islamic Rep. of),2
1995,Venezuela (Bolivarian Republic of),Lithuania,5
1995,Venezuela (Bolivarian Republic of),Nicaragua,54
1995,Venezuela (Bolivarian Republic of),Panama,4
1995,Venezuela (Bolivarian Republic of),Peru,21
1995,Venezuela (Bolivarian Republic of),Poland,21
1995,Venezuela (Bolivarian Republic of),Serbia and Kosovo (S/RES/1244 (1999)),5
1995,Viet Nam,Cambodia,34400
1995,Yemen,Eritrea,2500
1995,Yemen,Ethiopia,687
1995,Yemen,Iraq,20
1995,Yemen,Palestinian,700
1995,Yemen,Somalia,49516
1995,South Africa,Angola,3049
1995,South Africa,Bangladesh,100
1995,South Africa,China,53
1995,South Africa,Dem. Rep. of the Congo,2579
1995,South Africa,Ethiopia,128
1995,South Africa,Mozambique,89299
1995,South Africa,Nigeria,944
1995,South Africa,Pakistan,324
1995,South Africa,Rwanda,206
1995,South Africa,Somalia,857
1995,Zambia,Angola,109545
1995,Zambia,Burundi,260
1995,Zambia,Dem. Rep. of the Congo,13320
1995,Zambia,Mozambique,941
1995,Zambia,Rwanda,1724
1995,Zambia,Somalia,675
1995,Zimbabwe,Angola,57
1995,Zimbabwe,Burundi,27
1995,Zimbabwe,Cameroon,1
1995,Zimbabwe,Dem. Rep. of the Congo,47
1995,Zimbabwe,Cuba,4
1995,Zimbabwe,Ethiopia,37
1995,Zimbabwe,Kenya,2
1995,Zimbabwe,Liberia,39
1995,Zimbabwe,Mali,7
1995,Zimbabwe,Nigeria,2
1995,Zimbabwe,Rwanda,138
1995,Zimbabwe,Sudan,34
1995,Zimbabwe,Sierra Leone,3
1995,Zimbabwe,Somalia,78
1995,Zimbabwe,Serbia and Kosovo (S/RES/1244 (1999)),13
1995,Zimbabwe,Togo,4
1995,Zimbabwe,Uganda,9
1995,Zimbabwe,South Africa,3
2015,Aruba,Colombia,1
2015,Aruba,Cuba,1
2015,Afghanistan,Iran (Islamic Rep. of),30
2015,Afghanistan,Iraq,1
2015,Afghanistan,Pakistan,257523
2015,Angola,Burundi,9
2015,Angola,Central African Rep.,9
2015,Angola,Côte d'Ivoire,510
2015,Angola,Cameroon,1
2015,Angola,Dem. Rep. of the Congo,12944
2015,Angola,Congo,4
2015,Angola,Algeria,1
2015,Angola,Eritrea,34
2015,Angola,Western Sahara,18
2015,Angola,Ethiopia,1
2015,Angola,Guinea,107
2015,Angola,Guinea-Bissau,1
2015,Angola,Haiti,1
2015,Angola,Liberia,155
2015,Angola,Libya,1
2015,Angola,Mali,2
2015,Angola,Mauritania,306
2015,Angola,Rwanda,273
2015,Angola,Sudan,313
2015,Angola,Sierra Leone,374
2015,Angola,Somalia,288
2015,Angola,Chad,184
2015,Angola,Togo,1
2015,Angola,United Rep. of Tanzania,4
2015,Angola,Uganda,6
2015,Angola,South Africa,1
2015,Angola,Zambia,7
2015,Anguilla,Syrian Arab Rep.,1
2015,Albania,China,11
2015,Albania,Egypt,3
2015,Albania,Iran (Islamic Rep. of),9
2015,Albania,Iraq,3
2015,Albania,Montenegro,2
2015,Albania,Peru,1
2015,Albania,Palestinian,4
2015,Albania,Russian Federation,1
2015,Albania,Serbia and Kosovo (S/RES/1244 (1999)),59
2015,Albania,Syrian Arab Rep.,3
2015,Albania,Turkey,4
2015,Albania,Uzbekistan,4
2015,United Arab Emirates,Ethiopia,7
2015,United Arab Emirates,Iran (Islamic Rep. of),1
2015,United Arab Emirates,Iraq,589
2015,United Arab Emirates,Palestinian,1
2015,United Arab Emirates,Sudan,5
2015,United Arab Emirates,Somalia,21
2015,United Arab Emirates,Syrian Arab Rep.,36
2015,United Arab Emirates,Stateless,3
2015,Argentina,Afghanistan,5
2015,Argentina,Angola,14
2015,Argentina,Albania,20
2015,Argentina,Armenia,79
2015,Argentina,Burundi,3
2015,Argentina,Benin,1
2015,Argentina,Bangladesh,5
2015,Argentina,Bulgaria,2
2015,Argentina,Bosnia and Herzegovina,6
2015,Argentina,Belarus,1
2015,Argentina,Bolivia (Plurinational State of),3
2015,Argentina,Brazil,1
2015,Argentina,Central African Rep.,2
2015,Argentina,Chile,36
2015,Argentina,China,2
2015,Argentina,Côte d'Ivoire,21
2015,Argentina,Cameroon,6
2015,Argentina,Dem. Rep. of the Congo,23
2015,Argentina,Congo,5
2015,Argentina,Colombia,541
2015,Argentina,Costa Rica,5
2015,Argentina,Cuba,265
2015,Argentina,Dominican Rep.,1
2015,Argentina,Algeria,34
2015,Argentina,Ecuador,17
2015,Argentina,Egypt,4
2015,Argentina,Eritrea,2
2015,Argentina,Ethiopia,3
2015,Argentina,Georgia,3
2015,Argentina,Ghana,42
2015,Argentina,Guinea,8
2015,Argentina,Gambia,1
2015,Argentina,Guinea-Bissau,15
2015,Argentina,Guatemala,1
2015,Argentina,Honduras,4
2015,Argentina,Croatia,1
2015,Argentina,Haiti,65
2015,Argentina,Hungary,1
2015,Argentina,India,23
2015,Argentina,Iran (Islamic Rep. of),22
2015,Argentina,Iraq,18
2015,Argentina,Italy,1
2015,Argentina,Kazakhstan,18
2015,Argentina,Kyrgyzstan,3
2015,Argentina,Liberia,51
2015,Argentina,Sri Lanka,37
2015,Argentina,Morocco,2
2015,Argentina,Mexico,1
2015,Argentina,The former Yugoslav Republic of Macedonia,9
2015,Argentina,Mali,11
2015,Argentina,Mauritania,1
2015,Argentina,Nigeria,44
2015,Argentina,Nicaragua,2
2015,Argentina,Pakistan,33
2015,Argentina,Peru,548
2015,Argentina,Paraguay,8
2015,Argentina,Palestinian,5
2015,Argentina,Romania,51
2015,Argentina,Russian Federation,62
2015,Argentina,Rwanda,1
2015,Argentina,Sudan,3
2015,Argentina,Senegal,47
2015,Argentina,Sierra Leone,39
2015,Argentina,El Salvador,13
2015,Argentina,Somalia,5
2015,Argentina,Syrian Arab Rep.,276
2015,Argentina,Chad,1
2015,Argentina,Togo,2
2015,Argentina,Turkmenistan,2
2015,Argentina,Tunisia,1
2015,Argentina,Turkey,13
2015,Argentina,Ukraine,44
2015,Argentina,United States of America,4
2015,Argentina,Venezuela (Bolivarian Republic of),1
2015,Argentina,Stateless,6
2015,Argentina,Yemen,15
2015,Argentina,South Africa,2
2015,Argentina,Zimbabwe,2
2015,Armenia,Azerbaijan,1501
2015,Armenia,Côte d'Ivoire,6
2015,Armenia,Congo,2
2015,Armenia,Georgia,8
2015,Armenia,Iran (Islamic Rep. of),30
2015,Armenia,Iraq,1019
2015,Armenia,Kazakhstan,1
2015,Armenia,Lebanon,19
2015,Armenia,Nigeria,1
2015,Armenia,Palestinian,6
2015,Armenia,Russian Federation,1
2015,Armenia,Syrian Arab Rep.,16611
2015,Armenia,Turkey,2
2015,Armenia,Ukraine,109
2015,Armenia,Yemen,3
2015,Antigua and Barbuda,Syrian Arab Rep.,15
2015,Australia,Afghanistan,7785
2015,Australia,Angola,2
2015,Australia,Albania,66
2015,Australia,United Arab Emirates,5
2015,Australia,Argentina,1
2015,Australia,Armenia,3
2015,Australia,Azerbaijan,1
2015,Australia,Burundi,31
2015,Australia,Benin,1
2015,Australia,Bangladesh,380
2015,Australia,Bahrain,92
2015,Australia,Belarus,3
2015,Australia,Brazil,4
2015,Australia,Bhutan,4
2015,Australia,Botswana,1
2015,Australia,Central African Rep.,1
2015,Australia,China,2955
2015,Australia,Côte d'Ivoire,7
2015,Australia,Cameroon,55
2015,Australia,Dem. Rep. of the Congo,26
2015,Australia,Congo,12
2015,Australia,Colombia,132
2015,Australia,Cuba,2
2015,Australia,Czech Rep.,1
2015,Australia,Germany,5
2015,Australia,Djibouti,3
2015,Australia,Algeria,12
2015,Australia,Ecuador,2
2015,Australia,Egypt,1507
2015,Australia,Eritrea,105
2015,Australia,Estonia,1
2015,Australia,Ethiopia,231
2015,Australia,Fiji,379
2015,Australia,France,4
2015,Australia,United Kingdom,6
2015,Australia,Georgia,14
2015,Australia,Ghana,31
2015,Australia,Guinea,9
2015,Australia,Gambia,3
2015,Australia,Greece,3
2015,Australia,Guatemala,1
2015,Australia,Croatia,3
2015,Australia,Indonesia,226
2015,Australia,India,337
2015,Australia,Iran (Islamic Rep. of),5201
2015,Australia,Iraq,2925
2015,Australia,Israel,27
2015,Australia,Italy,5
2015,Australia,Jordan,115
2015,Australia,Japan,7
2015,Australia,Kazakhstan,4
2015,Australia,Kenya,81
2015,Australia,Kyrgyzstan,9
2015,Australia,Cambodia,22
2015,Australia,Rep. of Korea,46
2015,Australia,Kuwait,41
2015,Australia,Lao People's Dem. Rep.,4
2015,Australia,Lebanon,485
2015,Australia,Liberia,27
2015,Australia,Libya,626
2015,Australia,Sri Lanka,3556
2015,Australia,Latvia,6
2015,Australia,Morocco,19
2015,Australia,Maldives,10
2015,Australia,Mexico,4
2015,Australia,The former Yugoslav Republic of Macedonia,4
2015,Australia,Mali,2
2015,Australia,Myanmar,495
2015,Australia,Mongolia,46
2015,Australia,Mozambique,5
2015,Australia,Mauritius,7
2015,Australia,Malaysia,123
2015,Australia,Niger,2
2015,Australia,Nigeria,148
2015,Australia,Netherlands,2
2015,Australia,Nepal,199
2015,Australia,New Zealand,8
2015,Australia,Oman,3
2015,Australia,Pakistan,3333
2015,Australia,Peru,6
2015,Australia,Philippines,34
2015,Australia,Papua New Guinea,335
2015,Australia,Poland,1
2015,Australia,Dem. People's Rep. of Korea,26
2015,Australia,Palestinian,249
2015,Australia,Romania,10
2015,Australia,Russian Federation,56
2015,Australia,Rwanda,36
2015,Australia,Saudi Arabia,70
2015,Australia,Sudan,58
2015,Australia,Senegal,4
2015,Australia,Solomon Islands,22
2015,Australia,Sierra Leone,38
2015,Australia,El Salvador,4
2015,Australia,Somalia,71
2015,Australia,Serbia and Kosovo (S/RES/1244 (1999)),10
2015,Australia,Sweden,1
2015,Australia,Syrian Arab Rep.,301
2015,Australia,Chad,3
2015,Australia,Togo,3
2015,Australia,Thailand,15
2015,Australia,Tibetan,11
2015,Australia,Tajikistan,1
2015,Australia,Turkmenistan,2
2015,Australia,Timor-Leste,14
2015,Australia,Tonga,22
2015,Australia,Tunisia,6
2015,Australia,Turkey,413
2015,Australia,United Rep. of Tanzania,12
2015,Australia,Uganda,50
2015,Australia,Ukraine,21
2015,Australia,United States of America,15
2015,Australia,Uzbekistan,26
2015,Australia,Venezuela (Bolivarian Republic of),9
2015,Australia,Viet Nam,94
2015,Australia,Vanuatu,1
2015,Australia,Samoa,1
2015,Australia,Stateless,1727
2015,Australia,Yemen,13
2015,Australia,South Africa,35
2015,Australia,Zambia,9
2015,Australia,Zimbabwe,1009
2015,Austria,Afghanistan,17458
2015,Austria,Angola,121
2015,Austria,Albania,106
2015,Austria,Armenia,957
2015,Austria,Azerbaijan,405
2015,Austria,Burundi,19
2015,Austria,Benin,4
2015,Austria,Burkina Faso,12
2015,Austria,Bangladesh,201
2015,Austria,Bulgaria,1
2015,Austria,Bosnia and Herzegovina,179
2015,Austria,Belarus,102
2015,Austria,Bolivia (Plurinational State of),11
2015,Austria,Brazil,1
2015,Austria,Bhutan,2
2015,Austria,Canada,1
2015,Austria,China,499
2015,Austria,Côte d'Ivoire,65
2015,Austria,Cameroon,246
2015,Austria,Dem. Rep. of the Congo,419
2015,Austria,Congo,126
2015,Austria,Colombia,11
2015,Austria,Cuba,21
2015,Austria,Algeria,52
2015,Austria,Egypt,137
2015,Austria,Eritrea,159
2015,Austria,Estonia,3
2015,Austria,Ethiopia,145
2015,Austria,Gabon,2
2015,Austria,Georgia,681
2015,Austria,Ghana,33
2015,Austria,Guinea,126
2015,Austria,Gambia,122
2015,Austria,Guinea-Bissau,4
2015,Austria,Equatorial Guinea,2
2015,Austria,Guatemala,6
2015,Austria,Croatia,4
2015,Austria,Haiti,1
2015,Austria,India,61
2015,Austria,Iran (Islamic Rep. of),3379
2015,Austria,Iraq,3732
2015,Austria,Israel,10
2015,Austria,Jordan,30
2015,Austria,Kazakhstan,66
2015,Austria,Kenya,29
2015,Austria,Kyrgyzstan,273
2015,Austria,Cambodia,1
2015,Austria,Rep. of Korea,2
2015,Austria,Kuwait,2
2015,Austria,Lao People's Dem. Rep.,1
2015,Austria,Lebanon,63
2015,Austria,Liberia,22
2015,Austria,Libya,24
2015,Austria,Sri Lanka,54
2015,Austria,Latvia,2
2015,Austria,Morocco,23
2015,Austria,Rep. of Moldova,121
2015,Austria,Madagascar,3
2015,Austria,Mexico,1
2015,Austria,The former Yugoslav Republic of Macedonia,136
2015,Austria,Mali,12
2015,Austria,Myanmar,34
2015,Austria,Montenegro,16
2015,Austria,Mongolia,200
2015,Austria,Mauritania,5
2015,Austria,Mauritius,2
2015,Austria,Niger,1
2015,Austria,Nigeria,393
2015,Austria,Nicaragua,1
2015,Austria,Nepal,47
2015,Austria,Pakistan,203
2015,Austria,Peru,1
2015,Austria,Philippines,7
2015,Austria,Romania,20
2015,Austria,Russian Federation,15526
2015,Austria,Rwanda,21
2015,Austria,Saudi Arabia,3
2015,Austria,Sudan,277
2015,Austria,Senegal,8
2015,Austria,Sierra Leone,30
2015,Austria,Somalia,3406
2015,Austria,Serbia and Kosovo (S/RES/1244 (1999)),2199
2015,Austria,South Sudan,4
2015,Austria,Slovakia,2
2015,Austria,Syrian Arab Rep.,14894
2015,Austria,Chad,1
2015,Austria,Togo,14
2015,Austria,Tajikistan,97
2015,Austria,Turkmenistan,6
2015,Austria,Tunisia,8
2015,Austria,Turkey,1125
2015,Austria,United Rep. of Tanzania,2
2015,Austria,Uganda,16
2015,Austria,Ukraine,287
2015,Austria,United States of America,1
2015,Austria,Uzbekistan,140
2015,Austria,Viet Nam,32
2015,Austria,Stateless,2457
2015,Austria,Yemen,30
2015,Austria,South Africa,5
2015,Austria,Zambia,3
2015,Austria,Zimbabwe,23
2015,Azerbaijan,Afghanistan,602
2015,Azerbaijan,Côte d'Ivoire,2
2015,Azerbaijan,Iran (Islamic Rep. of),71
2015,Azerbaijan,Iraq,16
2015,Azerbaijan,Pakistan,18
2015,Azerbaijan,Palestinian,4
2015,Azerbaijan,Russian Federation,539
2015,Azerbaijan,Syrian Arab Rep.,8
2015,Azerbaijan,Ukraine,15
2015,Azerbaijan,Yemen,3
2015,Burundi,Central African Rep.,1
2015,Burundi,Dem. Rep. of the Congo,53029
2015,Burundi,Mali,5
2015,Burundi,Mozambique,1
2015,Burundi,Pakistan,1
2015,Burundi,Rwanda,304
2015,Burundi,Senegal,1
2015,Burundi,Somalia,18
2015,Burundi,South Sudan,1
2015,Burundi,Uganda,1
2015,Burundi,Zambia,1
2015,Belgium,Afghanistan,2934
2015,Belgium,Angola,100
2015,Belgium,Albania,484
2015,Belgium,United Arab Emirates,1
2015,Belgium,Armenia,126
2015,Belgium,Azerbaijan,76
2015,Belgium,Burundi,311
2015,Belgium,Benin,33
2015,Belgium,Burkina Faso,72
2015,Belgium,Bangladesh,19
2015,Belgium,Bulgaria,19
2015,Belgium,Bosnia and Herzegovina,52
2015,Belgium,Belarus,48
2015,Belgium,Bolivia (Plurinational State of),2
2015,Belgium,Bhutan,2
2015,Belgium,Central African Rep.,31
2015,Belgium,Chile,49
2015,Belgium,China,1305
2015,Belgium,Côte d'Ivoire,165
2015,Belgium,Cameroon,386
2015,Belgium,Dem. Rep. of the Congo,1008
2015,Belgium,Congo,35
2015,Belgium,Colombia,36
2015,Belgium,Cuba,3
2015,Belgium,Czech Rep.,6
2015,Belgium,Germany,2
2015,Belgium,Djibouti,228
2015,Belgium,Dominican Rep.,1
2015,Belgium,Algeria,47
2015,Belgium,Egypt,59
2015,Belgium,Eritrea,700
2015,Belgium,Spain,1
2015,Belgium,Estonia,1
2015,Belgium,Ethiopia,103
2015,Belgium,Gabon,14
2015,Belgium,Georgia,51
2015,Belgium,Ghana,35
2015,Belgium,Guinea,3150
2015,Belgium,Gambia,10
2015,Belgium,Guinea-Bissau,11
2015,Belgium,Guatemala,7
2015,Belgium,Guyana,2
2015,Belgium,Croatia,6
2015,Belgium,Haiti,4
2015,Belgium,Hungary,54
2015,Belgium,India,22
2015,Belgium,Iran (Islamic Rep. of),934
2015,Belgium,Iraq,1943
2015,Belgium,Israel,15
2015,Belgium,Jamaica,2
2015,Belgium,Jordan,31
2015,Belgium,Kazakhstan,41
2015,Belgium,Kenya,32
2015,Belgium,Kyrgyzstan,70
2015,Belgium,Cambodia,9
2015,Belgium,Kuwait,7
2015,Belgium,Lao People's Dem. Rep.,13
2015,Belgium,Lebanon,109
2015,Belgium,Liberia,18
2015,Belgium,Libya,39
2015,Belgium,Sri Lanka,387
2015,Belgium,Lithuania,7
2015,Belgium,Latvia,2
2015,Belgium,Morocco,61
2015,Belgium,Rep. of Moldova,3
2015,Belgium,Madagascar,3
2015,Belgium,The former Yugoslav Republic of Macedonia,101
2015,Belgium,Mali,62
2015,Belgium,Myanmar,10
2015,Belgium,Mauritania,211
2015,Belgium,Mauritius,1
2015,Belgium,Namibia,1
2015,Belgium,Niger,83
2015,Belgium,Nigeria,37
2015,Belgium,Nepal,13
2015,Belgium,Pakistan,188
2015,Belgium,Peru,4
2015,Belgium,Poland,167
2015,Belgium,Dem. People's Rep. of Korea,46
2015,Belgium,Palestinian,90
2015,Belgium,Romania,41
2015,Belgium,Russian Federation,2733
2015,Belgium,Rwanda,897
2015,Belgium,Saudi Arabia,1
2015,Belgium,Sudan,123
2015,Belgium,Senegal,404
2015,Belgium,Sierra Leone,30
2015,Belgium,El Salvador,6
2015,Belgium,Somalia,648
2015,Belgium,Serbia and Kosovo (S/RES/1244 (1999)),92
2015,Belgium,South Sudan,2
2015,Belgium,Syrian Arab Rep.,4239
2015,Belgium,Chad,41
2015,Belgium,Togo,174
2015,Belgium,Tajikistan,13
2015,Belgium,Turkmenistan,3
2015,Belgium,Tunisia,30
2015,Belgium,Turkey,627
2015,Belgium,United Rep. of Tanzania,62
2015,Belgium,Uganda,27
2015,Belgium,Ukraine,122
2015,Belgium,Uruguay,1
2015,Belgium,Uzbekistan,22
2015,Belgium,Venezuela (Bolivarian Republic of),6
2015,Belgium,Viet Nam,42
2015,Belgium,Yemen,27
2015,Belgium,South Africa,3
2015,Belgium,Zambia,1
2015,Belgium,Zimbabwe,1
2015,Benin,Central African Rep.,349
2015,Benin,Côte d'Ivoire,157
2015,Benin,Dem. Rep. of the Congo,1
2015,Benin,Eritrea,4
2015,Benin,Iraq,1
2015,Benin,Sri Lanka,5
2015,Benin,Mali,5
2015,Benin,Pakistan,5
2015,Benin,Sudan,2
2015,Benin,Somalia,1
2015,Burkina Faso,Burundi,31
2015,Burkina Faso,Central African Rep.,153
2015,Burkina Faso,Côte d'Ivoire,3
2015,Burkina Faso,Cameroon,5
2015,Burkina Faso,Dem. Rep. of the Congo,25
2015,Burkina Faso,Congo,42
2015,Burkina Faso,Eritrea,1
2015,Burkina Faso,Mali,33574
2015,Burkina Faso,Pakistan,1
2015,Burkina Faso,Rwanda,46
2015,Burkina Faso,Sudan,9
2015,Burkina Faso,Chad,112
2015,Burkina Faso,Togo,15
2015,Bangladesh,Côte d'Ivoire,1
2015,Bangladesh,Iraq,1
2015,Bangladesh,Myanmar,231948
2015,Bangladesh,Palestinian,1
2015,Bangladesh,Sudan,1
2015,Bangladesh,Somalia,6
2015,Bulgaria,Afghanistan,197
2015,Bulgaria,United Arab Emirates,1
2015,Bulgaria,Armenia,25
2015,Bulgaria,Azerbaijan,1
2015,Bulgaria,Burundi,1
2015,Bulgaria,Bangladesh,7
2015,Bulgaria,Belarus,1
2015,Bulgaria,Côte d'Ivoire,4
2015,Bulgaria,Dem. Rep. of the Congo,2
2015,Bulgaria,Congo,7
2015,Bulgaria,Cuba,1
2015,Bulgaria,Algeria,2
2015,Bulgaria,Egypt,8
2015,Bulgaria,Eritrea,5
2015,Bulgaria,Ethiopia,12
2015,Bulgaria,Georgia,3
2015,Bulgaria,Guinea,1
2015,Bulgaria,Gambia,1
2015,Bulgaria,India,4
2015,Bulgaria,Iran (Islamic Rep. of),72
2015,Bulgaria,Iraq,1339
2015,Bulgaria,Jordan,7
2015,Bulgaria,Lebanon,18
2015,Bulgaria,Libya,1
2015,Bulgaria,Sri Lanka,2
2015,Bulgaria,Morocco,2
2015,Bulgaria,Mali,3
2015,Bulgaria,Pakistan,7
2015,Bulgaria,Palestinian,1
2015,Bulgaria,Rwanda,1
2015,Bulgaria,Sudan,20
2015,Bulgaria,Singapore,1
2015,Bulgaria,Somalia,46
2015,Bulgaria,Serbia and Kosovo (S/RES/1244 (1999)),1
2015,Bulgaria,Syrian Arab Rep.,13819
2015,Bulgaria,Tunisia,3
2015,Bulgaria,Turkey,11
2015,Bulgaria,United Rep. of Tanzania,3
2015,Bulgaria,Uganda,1
2015,Bulgaria,Ukraine,1
2015,Bulgaria,Stateless,913
2015,Bulgaria,Zambia,1
2015,Bulgaria,Zimbabwe,1
2015,Bahrain,Iraq,237
2015,Bahrain,Pakistan,1
2015,Bahrain,Yemen,9
2015,Bahamas,Cuba,7
2015,Bahamas,Nigeria,1
2015,Bosnia and Herzegovina,Cameroon,1
2015,Bosnia and Herzegovina,Algeria,1
2015,Bosnia and Herzegovina,Croatia,6679
2015,Bosnia and Herzegovina,Iraq,2
2015,Bosnia and Herzegovina,Rep. of Moldova,2
2015,Bosnia and Herzegovina,The former Yugoslav Republic of Macedonia,5
2015,Bosnia and Herzegovina,Montenegro,2
2015,Bosnia and Herzegovina,Palestinian,5
2015,Bosnia and Herzegovina,Saudi Arabia,1
2015,Bosnia and Herzegovina,Serbia and Kosovo (S/RES/1244 (1999)),86
2015,Bosnia and Herzegovina,Syrian Arab Rep.,14
2015,Belarus,Afghanistan,403
2015,Belarus,Armenia,4
2015,Belarus,Azerbaijan,14
2015,Belarus,Egypt,6
2015,Belarus,Ethiopia,8
2015,Belarus,Georgia,81
2015,Belarus,Iran (Islamic Rep. of),10
2015,Belarus,Iraq,9
2015,Belarus,Lebanon,2
2015,Belarus,Liberia,1
2015,Belarus,Libya,11
2015,Belarus,Palestinian,6
2015,Belarus,Rwanda,1
2015,Belarus,Somalia,1
2015,Belarus,Syrian Arab Rep.,138
2015,Belarus,Tajikistan,12
2015,Belarus,Ukraine,1089
2015,Belarus,Yemen,13
2015,Belize,Honduras,1
2015,Belize,El Salvador,34
2015,Bolivia (Plurinational State of),Angola,1
2015,Bolivia (Plurinational State of),Chile,8
2015,Bolivia (Plurinational State of),Côte d'Ivoire,1
2015,Bolivia (Plurinational State of),Cameroon,2
2015,Bolivia (Plurinational State of),Congo,1
2015,Bolivia (Plurinational State of),Colombia,193
2015,Bolivia (Plurinational State of),Cuba,9
2015,Bolivia (Plurinational State of),Ecuador,4
2015,Bolivia (Plurinational State of),Ethiopia,2
2015,Bolivia (Plurinational State of),Ghana,1
2015,Bolivia (Plurinational State of),Honduras,1
2015,Bolivia (Plurinational State of),Iraq,16
2015,Bolivia (Plurinational State of),Israel,1
2015,Bolivia (Plurinational State of),Sri Lanka,1
2015,Bolivia (Plurinational State of),Nigeria,1
2015,Bolivia (Plurinational State of),Pakistan,3
2015,Bolivia (Plurinational State of),Peru,514
2015,Bolivia (Plurinational State of),Portugal,1
2015,Bolivia (Plurinational State of),Russian Federation,5
2015,Bolivia (Plurinational State of),Serbia and Kosovo (S/RES/1244 (1999)),1
2015,Bolivia (Plurinational State of),Syrian Arab Rep.,7
2015,Bolivia (Plurinational State of),Ukraine,1
2015,Bolivia (Plurinational State of),Venezuela (Bolivarian Republic of),1
2015,Brazil,Afghanistan,76
2015,Brazil,Angola,1083
2015,Brazil,Argentina,11
2015,Brazil,Armenia,3
2015,Brazil,Burundi,37
2015,Brazil,Burkina Faso,4
2015,Brazil,Bangladesh,5
2015,Brazil,Bosnia and Herzegovina,4
2015,Brazil,Bolivia (Plurinational State of),150
2015,Brazil,Bhutan,29
2015,Brazil,Central African Rep.,4
2015,Brazil,Chile,21
2015,Brazil,China,1
2015,Brazil,Côte d'Ivoire,44
2015,Brazil,Cameroon,32
2015,Brazil,Dem. Rep. of the Congo,1045
2015,Brazil,Congo,17
2015,Brazil,Colombia,1280
2015,Brazil,Cabo Verde,2
2015,Brazil,Costa Rica,2
2015,Brazil,Cuba,143
2015,Brazil,Dominican Rep.,3
2015,Brazil,Algeria,7
2015,Brazil,Ecuador,57
2015,Brazil,Egypt,13
2015,Brazil,Eritrea,25
2015,Brazil,Ethiopia,20
2015,Brazil,Georgia,10
2015,Brazil,Ghana,18
2015,Brazil,Guinea,53
2015,Brazil,Gambia,6
2015,Brazil,Guinea-Bissau,14
2015,Brazil,Croatia,5
2015,Brazil,Haiti,3
2015,Brazil,Hungary,1
2015,Brazil,India,1
2015,Brazil,Iran (Islamic Rep. of),52
2015,Brazil,Iraq,261
2015,Brazil,Jordan,3
2015,Brazil,Kuwait,1
2015,Brazil,Lebanon,399
2015,Brazil,Liberia,258
2015,Brazil,Libya,3
2015,Brazil,Sri Lanka,18
2015,Brazil,Morocco,5
2015,Brazil,Mexico,5
2015,Brazil,The former Yugoslav Republic of Macedonia,6
2015,Brazil,Mali,67
2015,Brazil,Mozambique,1
2015,Brazil,Mauritania,2
2015,Brazil,Nigeria,100
2015,Brazil,Nicaragua,1
2015,Brazil,Nepal,5
2015,Brazil,Pakistan,133
2015,Brazil,Peru,45
2015,Brazil,Philippines,1
2015,Brazil,Poland,2
2015,Brazil,Paraguay,7
2015,Brazil,Palestinian,384
2015,Brazil,Romania,1
2015,Brazil,Russian Federation,9
2015,Brazil,Rwanda,18
2015,Brazil,Sudan,58
2015,Brazil,Senegal,9
2015,Brazil,Sierra Leone,139
2015,Brazil,El Salvador,7
2015,Brazil,Somalia,45
